"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 10:45:32 GMT 2025","Mon Jul 14 10:45:40 GMT 2025","7879","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkAccountButton","Check account button on homepage",""
"passed","Mon Jul 14 10:42:28 GMT 2025","Mon Jul 14 10:43:29 GMT 2025","61458","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","removeItemFromCart","Remove item from cart",""
"passed","Mon Jul 14 10:45:40 GMT 2025","Mon Jul 14 10:45:47 GMT 2025","7036","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkFavoritesLink","Check favorites button link on homepage",""
"passed","Mon Jul 14 10:46:29 GMT 2025","Mon Jul 14 10:46:39 GMT 2025","10265","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkSearchButtonClick","Click search button and check search input is displayed on homepage",""
"passed","Mon Jul 14 10:38:43 GMT 2025","Mon Jul 14 10:38:43 GMT 2025","704","","api.tests.cart.CartApiExtendedTests","","api.tests.cart.CartApiExtendedTests","addItemToCartTest","Check quantity of items in bag, add items and check that they were added",""
"passed","Mon Jul 14 10:38:45 GMT 2025","Mon Jul 14 10:38:45 GMT 2025","241","","api.tests.cart.CartApiSmokeTests","","api.tests.cart.CartApiSmokeTests","addItemsToCartSmokeTest","Smoke test: add items to cart",""
"passed","Mon Jul 14 10:38:40 GMT 2025","Mon Jul 14 10:38:41 GMT 2025","1391","","api.tests.cart.CartApiExtendedTests","","api.tests.cart.CartApiExtendedTests","editItemQuantityTest","Add items in bag, edit them and check that they were edited",""
"passed","Mon Jul 14 10:39:49 GMT 2025","Mon Jul 14 10:41:20 GMT 2025","90729","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","unlockFreeShipping","Unlock free shipping",""
"passed","Mon Jul 14 10:46:46 GMT 2025","Mon Jul 14 10:47:18 GMT 2025","31514","","ui.tests.WomenSkirtsSkortsPageSmokeTests","","ui.tests.WomenSkirtsSkortsPageSmokeTests","openWomenSkirtsSkortsPageTest","Open women skirts & skorts page from header on homepage and check url and titles",""
"passed","Mon Jul 14 10:46:23 GMT 2025","Mon Jul 14 10:46:29 GMT 2025","6270","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkSearchButton","Check search button on homepage",""
"passed","Mon Jul 14 10:38:46 GMT 2025","Mon Jul 14 10:38:47 GMT 2025","235","","api.tests.cart.CartApiSmokeTests","","api.tests.cart.CartApiSmokeTests","checkTheBagSmokeTest","Smoke test: check the bag",""
"passed","Mon Jul 14 10:45:24 GMT 2025","Mon Jul 14 10:45:32 GMT 2025","7301","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","isSvgLogoDisplayed","Check if svg logo is displayed on homepage",""
"passed","Mon Jul 14 10:46:39 GMT 2025","Mon Jul 14 10:46:46 GMT 2025","6809","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkFavoritesSvg","Check favorites button svg on homepage",""
"passed","Mon Jul 14 10:45:54 GMT 2025","Mon Jul 14 10:46:10 GMT 2025","15930","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","openWomenMenu","Open menu on homepage",""
"passed","Mon Jul 14 10:44:35 GMT 2025","Mon Jul 14 10:44:49 GMT 2025","13248","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkSignInButton","Check sign in button on homepage",""
"passed","Mon Jul 14 10:45:47 GMT 2025","Mon Jul 14 10:45:54 GMT 2025","7016","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkCartSvg","Check cart button svg on homepage",""
"passed","Mon Jul 14 10:44:26 GMT 2025","Mon Jul 14 10:44:35 GMT 2025","9859","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkCartIndicator","Check cart button number indicator on homepage",""
"passed","Mon Jul 14 10:44:49 GMT 2025","Mon Jul 14 10:45:02 GMT 2025","13468","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkCreateAccountButton","Check create account button on homepage",""
"passed","Mon Jul 14 10:43:29 GMT 2025","Mon Jul 14 10:44:19 GMT 2025","49394","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","addItemToCart","Add item to cart",""
"passed","Mon Jul 14 10:41:20 GMT 2025","Mon Jul 14 10:42:28 GMT 2025","67753","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","verifyPriceInCart","Verify price in cart",""
"passed","Mon Jul 14 10:46:10 GMT 2025","Mon Jul 14 10:46:23 GMT 2025","13252","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","openHomePageTest","Open homepage and check url and titles",""
"passed","Mon Jul 14 10:38:44 GMT 2025","Mon Jul 14 10:38:45 GMT 2025","708","","api.tests.cart.CartApiSmokeTests","","api.tests.cart.CartApiSmokeTests","editItemsInCartSmokeTest","Smoke test: edit items in cart",""
"passed","Mon Jul 14 10:44:19 GMT 2025","Mon Jul 14 10:44:26 GMT 2025","6697","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","checkCartLink","Check cart button link on homepage",""
"passed","Mon Jul 14 10:38:43 GMT 2025","Mon Jul 14 10:38:44 GMT 2025","974","","api.tests.cart.CartApiExtendedTests","","api.tests.cart.CartApiExtendedTests","checkFreeShipping","open product details, add items in cart until free shipping is unlocked",""
"passed","Mon Jul 14 10:38:38 GMT 2025","Mon Jul 14 10:38:40 GMT 2025","1903","","api.tests.cart.CartApiExtendedTests","","api.tests.cart.CartApiExtendedTests","deleteItemTest","Add items in bag, delete them and check that they were deleted",""
"passed","Mon Jul 14 10:45:02 GMT 2025","Mon Jul 14 10:45:24 GMT 2025","22250","","ui.tests.HomePageSmokeTests","","ui.tests.HomePageSmokeTests","openMenuAndFindSkirtsLink","Open menu and find skirts catalog link on homepage",""
"passed","Mon Jul 14 10:38:47 GMT 2025","Mon Jul 14 10:39:49 GMT 2025","62096","","ui.tests.CartGuestTests","","ui.tests.CartGuestTests","changeItemQuantity","Change item quantity",""
"passed","Mon Jul 14 10:38:46 GMT 2025","Mon Jul 14 10:38:46 GMT 2025","518","","api.tests.cart.CartApiSmokeTests","","api.tests.cart.CartApiSmokeTests","getProductDetailsByIdSmokeTest","Smoke test: get product details by id",""
